,Unnamed: 0,Change,Currency,Date,HKD per unit,Name,Rate,Units per HKD
496042,3,,INR,2019-03-25,0.1138895018,Indian Rupee,,8.780440553
496211,3,,INR,2019-03-26,0.1137812821,Indian Rupee,,8.788791806
496380,3,,INR,2019-03-27,0.1134723772,Indian Rupee,,8.812717465
496549,3,,INR,2019-03-28,0.1133711398,Indian Rupee,,8.82058698
496718,3,,INR,2019-03-29,0.1133327104,Indian Rupee,,8.823577907999999
496887,3,,INR,2019-03-30,0.1134280641,Indian Rupee,,8.816160338
497056,3,,INR,2019-03-31,0.1132987516,Indian Rupee,,8.82622258
497225,3,,INR,2019-04-01,0.1134417262,Indian Rupee,,8.815098588
497394,3,,INR,2019-04-02,0.1139027482,Indian Rupee,,8.779419422
497563,3,,INR,2019-04-03,0.1145735219,Indian Rupee,,8.728020079
497732,3,,INR,2019-04-04,0.1137216264,Indian Rupee,,8.793402204
497901,3,,INR,2019-04-05,0.1135444524,Indian Rupee,,8.80712337
498070,3,,INR,2019-04-06,0.1134531743,Indian Rupee,,8.814209089
498239,3,,INR,2019-04-07,0.1134424025,Indian Rupee,,8.815046029
498408,3,,INR,2019-04-08,0.1127451715,Indian Rupee,,8.869559435
498577,3,,INR,2019-04-09,0.1131742009,Indian Rupee,,8.835936037
498746,3,,INR,2019-04-10,0.1133573158,Indian Rupee,,8.821662657000001
498915,3,,INR,2019-04-11,0.1136680413,Indian Rupee,,8.797547565
499084,3,,INR,2019-04-12,0.1132950429,Indian Rupee,,8.826511508
499253,3,,INR,2019-04-13,0.1133520678,Indian Rupee,,8.822071086000001
499422,3,,INR,2019-04-14,0.1133605969,Indian Rupee,,8.82140733
499591,3,,INR,2019-04-15,0.1129013525,Indian Rupee,,8.857289819
499760,3,,INR,2019-04-16,0.112825131,Indian Rupee,,8.863273556000001
499929,3,,INR,2019-04-17,0.1129787537,Indian Rupee,,8.851221735
500098,3,,INR,2019-04-18,0.1130227442,Indian Rupee,,8.847776677999999
500267,3,,INR,2019-04-19,0.113052298,Indian Rupee,,8.845463714
500436,3,,INR,2019-04-20,0.112966191,Indian Rupee,,8.852206055
500605,3,,INR,2019-04-21,0.1129812539,Indian Rupee,,8.851025863
500774,3,,INR,2019-04-22,0.1126590627,Indian Rupee,,8.876338718
500943,3,,INR,2019-04-23,0.1123813543,Indian Rupee,,8.898273263
501112,3,,INR,2019-04-24,0.1121655766,Indian Rupee,,8.915391247999999
501281,3,,INR,2019-04-25,0.1117594468,Indian Rupee,,8.947789457
501450,3,,INR,2019-04-26,0.1123056055,Indian Rupee,,8.904275041
501619,3,,INR,2019-04-27,0.1122555329,Indian Rupee,,8.908246874
501788,3,,INR,2019-04-28,0.112278466,Indian Rupee,,8.906427345
501957,3,,INR,2019-04-29,0.1123494084,Indian Rupee,,8.900803436
502126,3,,INR,2019-04-30,0.1127544735,Indian Rupee,,8.868827717
502295,3,,INR,2019-05-01,0.1127747137,Indian Rupee,,8.867235993
502464,3,,INR,2019-05-02,0.112986334,Indian Rupee,,8.850627902000001
502633,3,,INR,2019-05-03,0.1134943509,Indian Rupee,,8.811011228
502802,3,,INR,2019-05-04,0.1135298771,Indian Rupee,,8.808254053999999
502971,3,,INR,2019-05-05,0.1135026168,Indian Rupee,,8.810369563
503140,3,,INR,2019-05-06,0.1131631785,Indian Rupee,,8.836796682000001
503309,3,,INR,2019-05-07,0.1127301289,Indian Rupee,,8.870742982000001
503478,3,,INR,2019-05-08,0.1126033539,Indian Rupee,,8.880730152
503647,3,,INR,2019-05-09,0.1117802497,Indian Rupee,,8.946124228
503816,3,,INR,2019-05-10,0.1120816777,Indian Rupee,,8.922064874
503985,3,,INR,2019-05-11,0.1120746353,Indian Rupee,,8.922625509
504154,3,,INR,2019-05-12,0.1120901623,Indian Rupee,,8.921389526
504323,3,,INR,2019-05-13,0.1111374467,Indian Rupee,,8.997867325
504492,3,,INR,2019-05-14,0.1116447874,Indian Rupee,,8.956978852999999
504661,3,,INR,2019-05-15,0.1117213555,Indian Rupee,,8.950840201
504830,3,,INR,2019-05-16,0.1119469346,Indian Rupee,,8.932803777
504999,3,,INR,2019-05-17,0.1116431631,Indian Rupee,,8.95710917
505168,3,,INR,2019-05-18,0.1116463946,Indian Rupee,,8.956849914
505337,3,,INR,2019-05-19,0.1116385662,Indian Rupee,,8.957477994
505506,3,,INR,2019-05-20,0.112627432,Indian Rupee,,8.878831577
505675,3,,INR,2019-05-21,0.1127269375,Indian Rupee,,8.870994119
505844,3,,INR,2019-05-22,0.1126150567,Indian Rupee,,8.879807277000001
506013,3,,INR,2019-05-23,0.1126555019,Indian Rupee,,8.87661928
506182,3,,INR,2019-05-24,0.1130957992,Indian Rupee,,8.842061392
506351,3,,INR,2019-05-25,0.113133413,Indian Rupee,,8.839121646
506520,3,,INR,2019-05-26,0.1131118797,Indian Rupee,,8.84080437
506689,3,,INR,2019-05-27,0.1129463964,Indian Rupee,,8.85375746
506858,3,,INR,2019-05-28,0.1128127316,Indian Rupee,,8.864247733
507027,3,,INR,2019-05-29,0.1123649731,Indian Rupee,,8.899570498
507196,3,,INR,2019-05-30,0.1124083149,Indian Rupee,,8.896139053999999
507365,3,,INR,2019-05-31,0.1125879157,Indian Rupee,,8.88194789
507534,3,,INR,2019-06-01,0.1126170191,Indian Rupee,,8.879652545
507703,3,,INR,2019-06-02,0.1127194893,Indian Rupee,,8.871580291
507872,3,,INR,2019-06-03,0.1132587112,Indian Rupee,,8.829342922
508041,3,,INR,2019-06-04,0.1130984854,Indian Rupee,,8.841851384
508210,3,,INR,2019-06-05,0.1129542518,Indian Rupee,,8.853141727
508379,3,,INR,2019-06-06,0.113266321,Indian Rupee,,8.828749726
508548,3,,INR,2019-06-07,0.1130861752,Indian Rupee,,8.842813881
508717,3,,INR,2019-06-08,0.1130599704,Indian Rupee,,8.844863451
508886,3,,INR,2019-06-09,0.1130380805,Indian Rupee,,8.846576264
509055,3,,INR,2019-06-10,0.1128421126,Indian Rupee,,8.861939722
509224,3,,INR,2019-06-11,0.1128829159,Indian Rupee,,8.858736439
509393,3,,INR,2019-06-12,0.1128068513,Indian Rupee,,8.864709799
509562,3,,INR,2019-06-13,0.1125696265,Indian Rupee,,8.883390942
509731,3,,INR,2019-06-14,0.1121162029,Indian Rupee,,8.919317408
509900,3,,INR,2019-06-15,0.1120688351,Indian Rupee,,8.923087308
510069,3,,INR,2019-06-16,0.1120383482,Indian Rupee,,8.92551538
510238,3,,INR,2019-06-17,0.1121329179,Indian Rupee,,8.917987854
510407,3,,INR,2019-06-18,0.1125215411,Indian Rupee,,8.8871872
510576,3,,INR,2019-06-19,0.1122649137,Indian Rupee,,8.907502508
510745,3,,INR,2019-06-20,0.1124888885,Indian Rupee,,8.88976692
510914,3,,INR,2019-06-21,0.1121919457,Indian Rupee,,8.913295816
511083,3,,INR,2019-06-22,0.1122125963,Indian Rupee,,8.911655489
511252,3,,INR,2019-06-23,0.1121973245,Indian Rupee,,8.912868505
511421,3,,INR,2019-06-24,0.1126500115,Indian Rupee,,8.87705191
511590,3,,INR,2019-06-25,0.11280118,Indian Rupee,,8.865155485
511759,3,,INR,2019-06-26,0.112880754,Indian Rupee,,8.858906095
511928,3,,INR,2019-06-27,0.1132029592,Indian Rupee,,8.833691337000001
512097,3,,INR,2019-06-28,0.1133196613,Indian Rupee,,8.82459397
512266,3,,INR,2019-06-29,0.1132796658,Indian Rupee,,8.827709657
512435,3,,INR,2019-06-30,0.1133144328,Indian Rupee,,8.82500115
512604,3,,INR,2019-07-01,0.1134059925,Indian Rupee,,8.817876177999999
512773,3,,INR,2019-07-02,0.1132420192,Indian Rupee,,8.830644373
512942,3,,INR,2019-07-03,0.1133406845,Indian Rupee,,8.822957127
513111,3,,INR,2019-07-04,0.1136033179,Indian Rupee,,8.802559807
513280,3,,INR,2019-07-05,0.1137403681,Indian Rupee,,8.791953263
513449,3,,INR,2019-07-06,0.1138304527,Indian Rupee,,8.784995373
513618,3,,INR,2019-07-07,0.1138670576,Indian Rupee,,8.782171251
513787,3,,INR,2019-07-08,0.1137472107,Indian Rupee,,8.791424367000001
513956,3,,INR,2019-07-09,0.1139586942,Indian Rupee,,8.775109323999999
514125,3,,INR,2019-07-10,0.1143173533,Indian Rupee,,8.747578309
514294,3,,INR,2019-07-11,0.1143623197,Indian Rupee,,8.74413883
514463,3,,INR,2019-07-12,0.1140485313,Indian Rupee,,8.768197086
514632,3,,INR,2019-07-13,0.1140966418,Indian Rupee,,8.764499851
514801,3,,INR,2019-07-14,0.1141060129,Indian Rupee,,8.763780056
514970,3,,INR,2019-07-15,0.1142043871,Indian Rupee,,8.756231045
515139,3,,INR,2019-07-16,0.1138216742,Indian Rupee,,8.78567291
515309,3,,INR,2019-07-17,0.1134825281,Indian Rupee,,8.81192917
515479,3,,INR,2019-07-18,0.1135138696,Indian Rupee,,8.809496174
515649,3,,INR,2019-07-19,0.1134006895,Indian Rupee,,8.818288535
515819,3,,INR,2019-07-20,0.1133468371,Indian Rupee,,8.822478205
515989,3,,INR,2019-07-21,0.113358105,Indian Rupee,,8.821601245
516159,3,,INR,2019-07-22,0.1133444759,Indian Rupee,,8.822661995
516329,3,,INR,2019-07-23,0.1132066966,Indian Rupee,,8.833399704
516499,3,,INR,2019-07-24,0.113305614,Indian Rupee,,8.82568802
516669,3,,INR,2019-07-25,0.113170149,Indian Rupee,,8.836252395
516839,3,,INR,2019-07-26,0.1134800985,Indian Rupee,,8.812117836
517009,3,,INR,2019-07-27,0.1134882589,Indian Rupee,,8.811484195
517179,3,,INR,2019-07-28,0.1135292156,Indian Rupee,,8.808305377
517349,3,,INR,2019-07-29,0.113749304,Indian Rupee,,8.791262583
517519,3,,INR,2019-07-30,0.1136529003,Indian Rupee,,8.798719585
517689,3,,INR,2019-07-31,0.1137089669,Indian Rupee,,8.794381193
517859,3,,INR,2019-08-01,0.113507467,Indian Rupee,,8.809993087999999
518029,3,,INR,2019-08-02,0.1123539158,Indian Rupee,,8.900446354
518199,3,,INR,2019-08-03,0.1122878856,Indian Rupee,,8.905680201000001
518369,3,,INR,2019-08-04,0.1122931244,Indian Rupee,,8.905264732000001
518539,3,,INR,2019-08-05,0.1107310873,Indian Rupee,,9.03088757
518709,3,,INR,2019-08-06,0.1104659679,Indian Rupee,,9.052561787
518879,3,,INR,2019-08-07,0.1101702362,Indian Rupee,,9.076861721
519049,3,,INR,2019-08-08,0.1111346155,Indian Rupee,,8.998096547000001
519219,3,,INR,2019-08-09,0.1104616016,Indian Rupee,,9.05291962
519389,3,,INR,2019-08-10,0.110560744,Indian Rupee,,9.044801652
519559,3,,INR,2019-08-11,0.110436071,Indian Rupee,,9.055012469
519729,3,,INR,2019-08-12,0.1101284493,Indian Rupee,,9.08030583
519899,3,,INR,2019-08-13,0.1102308593,Indian Rupee,,9.071869766
520069,3,,INR,2019-08-14,0.1097143534,Indian Rupee,,9.114577707999999
520239,3,,INR,2019-08-15,0.1097291988,Indian Rupee,,9.113344587
520409,3,,INR,2019-08-16,0.1101954419,Indian Rupee,,9.074785512
520579,3,,INR,2019-08-17,0.1102191427,Indian Rupee,,9.072834133999999
520749,3,,INR,2019-08-18,0.1102212603,Indian Rupee,,9.072659826
520919,3,,INR,2019-08-19,0.1097151263,Indian Rupee,,9.114513504
521089,3,,INR,2019-08-20,0.1096322724,Indian Rupee,,9.121401735
521259,3,,INR,2019-08-21,0.1097828586,Indian Rupee,,9.108890159
521429,3,,INR,2019-08-22,0.1090011868,Indian Rupee,,9.17421204
521599,3,,INR,2019-08-23,0.1094691009,Indian Rupee,,9.134997833
521769,3,,INR,2019-08-24,0.1096431234,Indian Rupee,,9.120499021
521939,3,,INR,2019-08-25,0.109564505,Indian Rupee,,9.127043468
522109,3,,INR,2019-08-26,0.1092624771,Indian Rupee,,9.152272824
522279,3,,INR,2019-08-27,0.1097271083,Indian Rupee,,9.113518213999999
522449,3,,INR,2019-08-28,0.1092846915,Indian Rupee,,9.150412435
522619,3,,INR,2019-08-29,0.1094585555,Indian Rupee,,9.135877918
522789,3,,INR,2019-08-30,0.1094852422,Indian Rupee,,9.133651074
522959,3,,INR,2019-08-31,0.1093132088,Indian Rupee,,9.148025306000001
523129,3,,INR,2019-09-01,0.1093054004,Indian Rupee,,9.148678808
523299,3,,INR,2019-09-02,0.1089710737,Indian Rupee,,9.176747237999999
523469,3,,INR,2019-09-03,0.1086241573,Indian Rupee,,9.206055312
523639,3,,INR,2019-09-04,0.1088557265,Indian Rupee,,9.186471235
523809,3,,INR,2019-09-05,0.1090790359,Indian Rupee,,9.167664457
523979,3,,INR,2019-09-06,0.1094357887,Indian Rupee,,9.137778526
524149,3,,INR,2019-09-07,0.1093967695,Indian Rupee,,9.141037747999999
524319,3,,INR,2019-09-08,0.1093887625,Indian Rupee,,9.141706852
524489,3,,INR,2019-09-09,0.1093365475,Indian Rupee,,9.146072587
524659,3,,INR,2019-09-10,0.1090765133,Indian Rupee,,9.167876476
524829,3,,INR,2019-09-11,0.109410578,Indian Rupee,,9.139884077
524999,3,,INR,2019-09-12,0.1103190362,Indian Rupee,,9.064618715
525169,3,,INR,2019-09-13,0.1102117345,Indian Rupee,,9.073443992
525339,3,,INR,2019-09-14,0.1100812488,Indian Rupee,,9.08419927
525509,3,,INR,2019-09-15,0.1100932566,Indian Rupee,,9.083208463
525679,3,,INR,2019-09-16,0.1092438725,Indian Rupee,,9.153831488
525849,3,,INR,2019-09-17,0.1094261244,Indian Rupee,,9.138585552999999
526019,3,,INR,2019-09-18,0.110035531,Indian Rupee,,9.087973593
526189,3,,INR,2019-09-19,0.1097963675,Indian Rupee,,9.107769435
526359,3,,INR,2019-09-20,0.1103059323,Indian Rupee,,9.065695553
526529,3,,INR,2019-09-21,0.1102110525,Indian Rupee,,9.073500141
526699,3,,INR,2019-09-22,0.1102551628,Indian Rupee,,9.069870064
526869,3,,INR,2019-09-23,0.1107240551,Indian Rupee,,9.031461129
527039,3,,INR,2019-09-24,0.110485038,Indian Rupee,,9.050999283
527209,3,,INR,2019-09-25,0.1103711374,Indian Rupee,,9.060339719
527379,3,,INR,2019-09-26,0.1104386142,Indian Rupee,,9.054803947
527549,3,,INR,2019-09-27,0.1111223303,Indian Rupee,,8.99909134
527719,3,,INR,2019-09-28,0.1109793499,Indian Rupee,,9.010685332000001
527889,3,,INR,2019-09-29,0.1109611379,Indian Rupee,,9.012164251
528059,3,,INR,2019-09-30,0.1109510064,Indian Rupee,,9.012987199
528229,3,,INR,2019-10-01,0.1102677964,Indian Rupee,,9.068830904
528399,3,,INR,2019-10-02,0.1102087193,Indian Rupee,,9.073692234
528569,3,,INR,2019-10-03,0.110390186,Indian Rupee,,9.058776297
528739,3,,INR,2019-10-04,0.1107008904,Indian Rupee,,9.033351011
528909,3,,INR,2019-10-05,0.110641144,Indian Rupee,,9.038229035
529079,3,,INR,2019-10-06,0.1106651749,Indian Rupee,,9.036266388
529249,3,,INR,2019-10-07,0.1104844677,Indian Rupee,,9.051046001
529419,3,,INR,2019-10-08,0.110124662,Indian Rupee,,9.080618107000001
529589,3,,INR,2019-10-09,0.1103547945,Indian Rupee,,9.061681505
529759,3,,INR,2019-10-10,0.1105225133,Indian Rupee,,9.047930329
529929,3,,INR,2019-10-11,0.1106000982,Indian Rupee,,9.04158329
530099,3,,INR,2019-10-12,0.1105439456,Indian Rupee,,9.046176115
530269,3,,INR,2019-10-13,0.1105267429,Indian Rupee,,9.047584086
530439,3,,INR,2019-10-14,0.1101248325,Indian Rupee,,9.080604049
530609,3,,INR,2019-10-15,0.1097362673,Indian Rupee,,9.112757568
530779,3,,INR,2019-10-16,0.1098860395,Indian Rupee,,9.100337084
530949,3,,INR,2019-10-17,0.1102977739,Indian Rupee,,9.066366118
531119,3,,INR,2019-10-18,0.1103328227,Indian Rupee,,9.063486057999999
531289,3,,INR,2019-10-19,0.1102832535,Indian Rupee,,9.067559839
531459,3,,INR,2019-10-20,0.1102440708,Indian Rupee,,9.070782606
531629,3,,INR,2019-10-21,0.1106395628,Indian Rupee,,9.038358205
531800,3,,INR,2019-10-22,0.110767782,Indian Rupee,,9.027895859
531971,3,,INR,2019-10-23,0.1108043563,Indian Rupee,,9.024915924
532142,3,,INR,2019-10-24,0.1104123052,Indian Rupee,,9.056961526
532313,3,,INR,2019-10-25,0.1107449806,Indian Rupee,,9.029754615
532484,3,,INR,2019-10-26,0.1106410805,Indian Rupee,,9.038234224
532655,3,,INR,2019-10-27,0.1106416921,Indian Rupee,,9.038184257000001
532826,3,,INR,2019-10-28,0.1108465692,Indian Rupee,,9.021479031
532997,3,,INR,2019-10-29,0.1106297444,Indian Rupee,,9.039160358
533168,3,,INR,2019-10-30,0.1104596809,Indian Rupee,,9.053077031
533339,3,,INR,2019-10-31,0.1103444019,Indian Rupee,,9.062534962
533510,3,,INR,2019-11-01,0.1109225778,Indian Rupee,,9.015297155
533681,3,,INR,2019-11-02,0.1108220019,Indian Rupee,,9.023478936
533852,3,,INR,2019-11-03,0.1111010843,Indian Rupee,,9.000812243
534023,3,,INR,2019-11-04,0.1106911515,Indian Rupee,,9.034145788
534194,3,,INR,2019-11-05,0.1105929569,Indian Rupee,,9.042167137
534365,3,,INR,2019-11-06,0.1102155795,Indian Rupee,,9.073127451
534536,3,,INR,2019-11-07,0.1101492091,Indian Rupee,,9.078594461
534707,3,,INR,2019-11-08,0.1096778857,Indian Rupee,,9.117608294
534878,3,,INR,2019-11-09,0.1096321968,Indian Rupee,,9.121408032
535049,3,,INR,2019-11-10,0.1096681935,Indian Rupee,,9.118414084
535220,3,,INR,2019-11-11,0.1093114762,Indian Rupee,,9.148170299
535391,3,,INR,2019-11-12,0.1090721819,Indian Rupee,,9.168240544
535562,3,,INR,2019-11-13,0.1084992192,Indian Rupee,,9.216656189
535733,3,,INR,2019-11-14,0.1087372692,Indian Rupee,,9.196478878999999
535904,3,,INR,2019-11-15,0.1092363085,Indian Rupee,,9.15446534
536075,3,,INR,2019-11-16,0.1091939637,Indian Rupee,,9.158015387
536246,3,,INR,2019-11-17,0.109199128,Indian Rupee,,9.157582284
536417,3,,INR,2019-11-18,0.1088388603,Indian Rupee,,9.187894812
536588,3,,INR,2019-11-19,0.1089749485,Indian Rupee,,9.176420944
536759,3,,INR,2019-11-20,0.1090603803,Indian Rupee,,9.169232654
536930,3,,INR,2019-11-21,0.1090009765,Indian Rupee,,9.17422974
537101,3,,INR,2019-11-22,0.1090235256,Indian Rupee,,9.172332247
537272,3,,INR,2019-11-23,0.1089651161,Indian Rupee,,9.177248974
537443,3,,INR,2019-11-24,0.1089863741,Indian Rupee,,9.175458938
537614,3,,INR,2019-11-25,0.1091545767,Indian Rupee,,9.161319942
537785,3,,INR,2019-11-26,0.1094789639,Indian Rupee,,9.134174866
537956,3,,INR,2019-11-27,0.1098487884,Indian Rupee,,9.10342312
538127,3,,INR,2019-11-28,0.1093379455,Indian Rupee,,9.145955642999999
538298,3,,INR,2019-11-29,0.1090316734,Indian Rupee,,9.171646818
538469,3,,INR,2019-11-30,0.1090722522,Indian Rupee,,9.168234634
538640,3,,INR,2019-12-01,0.1090550369,Indian Rupee,,9.169681916
538811,3,,INR,2019-12-02,0.1092466108,Indian Rupee,,9.153602044
538982,3,,INR,2019-12-03,0.1091470056,Indian Rupee,,9.16195542
539153,3,,INR,2019-12-04,0.1094856271,Indian Rupee,,9.133618963
539324,3,,INR,2019-12-05,0.1098699852,Indian Rupee,,9.101666827
539495,3,,INR,2019-12-06,0.1098567258,Indian Rupee,,9.10276538
539666,3,,INR,2019-12-07,0.1097949521,Indian Rupee,,9.107886842000001
539837,3,,INR,2019-12-08,0.1098178496,Indian Rupee,,9.105987814
540008,3,,INR,2019-12-09,0.1102185625,Indian Rupee,,9.072881891
540179,3,,INR,2019-12-10,0.1104858273,Indian Rupee,,9.050934628
540350,3,,INR,2019-12-11,0.1103910797,Indian Rupee,,9.058702954
540521,3,,INR,2019-12-12,0.1104752829,Indian Rupee,,9.051798502999999
540692,3,,INR,2019-12-13,0.1101465231,Indian Rupee,,9.078815853
540863,3,,INR,2019-12-14,0.1103841101,Indian Rupee,,9.059274916
541034,3,,INR,2019-12-15,0.1103062807,Indian Rupee,,9.065666919
541205,3,,INR,2019-12-16,0.1099200243,Indian Rupee,,9.09752346
541376,3,,INR,2019-12-17,0.1096458233,Indian Rupee,,9.120274444
541547,3,,INR,2019-12-18,0.1096532028,Indian Rupee,,9.119660663
541718,3,,INR,2019-12-19,0.1095977813,Indian Rupee,,9.124272297000001
541889,3,,INR,2019-12-20,0.1097253115,Indian Rupee,,9.113667454
542060,3,,INR,2019-12-21,0.1096705622,Indian Rupee,,9.118217143999999
542231,3,,INR,2019-12-22,0.1096319076,Indian Rupee,,9.121432093
542402,3,,INR,2019-12-23,0.1092768146,Indian Rupee,,9.151072017
542573,3,,INR,2019-12-24,0.1093048824,Indian Rupee,,9.148722166
542744,3,,INR,2019-12-25,0.1092906876,Indian Rupee,,9.149910405
542915,3,,INR,2019-12-26,0.1093380629,Indian Rupee,,9.145945824
543086,3,,INR,2019-12-27,0.1089900932,Indian Rupee,,9.175145835
543257,3,,INR,2019-12-28,0.1089923327,Indian Rupee,,9.174957317
543428,3,,INR,2019-12-29,0.1090190528,Indian Rupee,,9.172708572000001
543599,3,,INR,2019-12-30,0.1091800689,Indian Rupee,,9.159180885
543770,3,,INR,2019-12-31,0.1092547186,Indian Rupee,,9.152922758999999
543941,3,,INR,2020-01-01,0.1094098277,Indian Rupee,,9.139946756
544112,3,,INR,2020-01-02,0.1091788442,Indian Rupee,,9.159283626
544283,3,,INR,2020-01-03,0.1083942172,Indian Rupee,,9.225584406
544454,3,,INR,2020-01-04,0.1083732843,Indian Rupee,,9.227366378
544625,3,,INR,2020-01-05,0.108359866,Indian Rupee,,9.228509017
544796,3,,INR,2020-01-06,0.1080887512,Indian Rupee,,9.251656522000001
544967,3,,INR,2020-01-07,0.1082456288,Indian Rupee,,9.238248331
545138,3,,INR,2020-01-08,0.1088096197,Indian Rupee,,9.190363889
545309,3,,INR,2020-01-09,0.1091483392,Indian Rupee,,9.161843483
545480,3,,INR,2020-01-10,0.1094654434,Indian Rupee,,9.135303061
545651,3,,INR,2020-01-11,0.1094032116,Indian Rupee,,9.140499495
545822,3,,INR,2020-01-12,0.1093963578,Indian Rupee,,9.141072154
545993,3,,INR,2020-01-13,0.1098520157,Indian Rupee,,9.10315567
546164,3,,INR,2020-01-14,0.1097288659,Indian Rupee,,9.11337224
546335,3,,INR,2020-01-15,0.1098883485,Indian Rupee,,9.100145862
546506,3,,INR,2020-01-16,0.1095001881,Indian Rupee,,9.132404401
546677,3,,INR,2020-01-17,0.109242673,Indian Rupee,,9.153932001
546848,3,,INR,2020-01-18,0.1092810051,Indian Rupee,,9.15072111
547019,3,,INR,2020-01-19,0.1092594854,Indian Rupee,,9.152523427
547190,3,,INR,2020-01-20,0.1093982122,Indian Rupee,,9.140917208
547361,3,,INR,2020-01-21,0.1091468125,Indian Rupee,,9.16197163
547532,3,,INR,2020-01-22,0.1093299382,Indian Rupee,,9.14662549
547703,3,,INR,2020-01-23,0.1087783061,Indian Rupee,,9.19300949
547874,3,,INR,2020-01-24,0.1089823073,Indian Rupee,,9.175801329
548045,3,,INR,2020-01-25,0.1089147371,Indian Rupee,,9.181493951
548216,3,,INR,2020-01-26,0.1089599554,Indian Rupee,,9.177683642
548387,3,,INR,2020-01-27,0.1088437405,Indian Rupee,,9.187482855
548558,3,,INR,2020-01-28,0.1091658373,Indian Rupee,,9.160374939
548729,3,,INR,2020-01-29,0.108920559,Indian Rupee,,9.181003191
548900,3,,INR,2020-01-30,0.10854341,Indian Rupee,,9.212903855
549071,3,,INR,2020-01-31,0.1085855715,Indian Rupee,,9.209326673
549242,3,,INR,2020-02-01,0.1085372925,Indian Rupee,,9.213423117
549413,3,,INR,2020-02-02,0.1085262799,Indian Rupee,,9.214358038
549584,3,,INR,2020-02-03,0.1088985949,Indian Rupee,,9.182854942
549755,3,,INR,2020-02-04,0.1091873178,Indian Rupee,,9.158572807999999
549926,3,,INR,2020-02-05,0.1090743529,Indian Rupee,,9.168058061
550097,3,,INR,2020-02-06,0.1090295587,Indian Rupee,,9.171824704
550268,3,,INR,2020-02-07,0.1085995409,Indian Rupee,,9.208142056
550439,3,,INR,2020-02-08,0.1085867601,Indian Rupee,,9.209225865
550610,3,,INR,2020-02-09,0.1086093636,Indian Rupee,,9.207309271
550781,3,,INR,2020-02-10,0.1089351111,Indian Rupee,,9.179776745
550952,3,,INR,2020-02-11,0.1089782053,Indian Rupee,,9.176146713
551123,3,,INR,2020-02-12,0.1089530601,Indian Rupee,,9.178264466
551294,3,,INR,2020-02-13,0.1089670615,Indian Rupee,,9.177085129
551465,3,,INR,2020-02-14,0.1086012517,Indian Rupee,,9.207996997999999
551636,3,,INR,2020-02-15,0.1084469198,Indian Rupee,,9.22110099
551807,3,,INR,2020-02-16,0.1085797553,Indian Rupee,,9.209819982
551978,3,,INR,2020-02-17,0.1088831029,Indian Rupee,,9.184161482999999
552149,3,,INR,2020-02-18,0.1085435539,Indian Rupee,,9.212891638
552320,3,,INR,2020-02-19,0.108605885,Indian Rupee,,9.20760417
552491,3,,INR,2020-02-20,0.1084297811,Indian Rupee,,9.22255851
552662,3,,INR,2020-02-21,0.1083892657,Indian Rupee,,9.226005856
552833,3,,INR,2020-02-22,0.1083191246,Indian Rupee,,9.231980078
553004,3,,INR,2020-02-23,0.1083458995,Indian Rupee,,9.229698627000001
553175,3,,INR,2020-02-24,0.1082094393,Indian Rupee,,9.241337968
553346,3,,INR,2020-02-25,0.1084935447,Indian Rupee,,9.217138242
553517,3,,INR,2020-02-26,0.1088242423,Indian Rupee,,9.189128993999999
553688,3,,INR,2020-02-27,0.1087693063,Indian Rupee,,9.193770138
553859,3,,INR,2020-02-28,0.1074799964,Indian Rupee,,9.304056885
554030,3,,INR,2020-02-29,0.1080180555,Indian Rupee,,9.257711549
554201,3,,INR,2020-03-01,0.1079963737,Indian Rupee,,9.259570167
554372,3,,INR,2020-03-02,0.1068576436,Indian Rupee,,9.358244913
554543,3,,INR,2020-03-03,0.106336452,Indian Rupee,,9.404112898
554714,3,,INR,2020-03-04,0.1056881245,Indian Rupee,,9.461800979
554885,3,,INR,2020-03-05,0.1056647232,Indian Rupee,,9.46389646
555056,3,,INR,2020-03-06,0.1048514848,Indian Rupee,,9.537299372
555227,3,,INR,2020-03-07,0.1049938406,Indian Rupee,,9.524368231
555398,3,,INR,2020-03-08,0.1047770472,Indian Rupee,,9.544075028
555569,3,,INR,2020-03-09,0.1046954577,Indian Rupee,,9.551512762
555740,3,,INR,2020-03-10,0.1049975966,Indian Rupee,,9.524027524
555911,3,,INR,2020-03-11,0.1051831238,Indian Rupee,,9.507228571
556082,3,,INR,2020-03-12,0.1047170466,Indian Rupee,,9.549543582
556253,3,,INR,2020-03-13,0.1050999769,Indian Rupee,,9.514749952
556424,3,,INR,2020-03-14,0.1051966693,Indian Rupee,,9.506004389
556595,3,,INR,2020-03-15,0.1050310144,Indian Rupee,,9.52099726
556766,3,,INR,2020-03-16,0.1049557468,Indian Rupee,,9.52782511
556937,3,,INR,2020-03-17,0.1046566832,Indian Rupee,,9.555051522000001
557108,3,,INR,2020-03-18,0.103870535,Indian Rupee,,9.627369297000001
557279,3,,INR,2020-03-19,0.1038098891,Indian Rupee,,9.632993625
557450,3,,INR,2020-03-20,0.1029518938,Indian Rupee,,9.713274451
557621,3,,INR,2020-03-21,0.1028536104,Indian Rupee,,9.722556127999999
557792,3,,INR,2020-03-22,0.1028398764,Indian Rupee,,9.723854553999999
557963,3,,INR,2020-03-23,0.1015452972,Indian Rupee,,9.847821886
